timestamp,location,serial,power,cadence,front,rear
2023-04-28T19:08:17.797813,crank,52853,209.5,92.2,54,11
2023-04-28T19:08:17.821331,wheel,19005,199.9,92.0,54,11
2023-04-28T19:08:18.547022,crank,52853,197.9,93.2,54,11
2023-04-28T19:08:18.820012,wheel,19005,167.1,91.0,54,11
2023-04-28T19:08:19.296225,crank,52853,187.8,93.4,54,11
2023-04-28T19:08:19.319440,wheel,19005,178.2,91.0,54,11
2023-04-28T19:08:20.045031,crank,52853,203.8,91.7,54,11
2023-04-28T19:08:20.068404,wheel,19005,181.1,92.0,54,11
2023-04-28T19:08:20.294964,crank,52853,210.3,93.0,54,11
2023-04-28T19:08:20.794175,crank,52853,204.4,92.0,54,11
2023-04-28T19:08:21.316901,wheel,19005,183.4,92.0,54,11
2023-04-28T19:08:21.543240,crank,52853,209.5,93.4,54,11
2023-04-28T19:08:21.816220,wheel,19005,196.9,92.0,54,11
2023-04-28T19:08:22.292213,crank,52853,193.6,92.9,54,11
2023-04-28T19:08:22.315518,wheel,19005,177.1,92.0,54,11
2023-04-28T19:08:22.814948,wheel,19005,198.8,92.0,54,11
2023-04-28T19:08:23.041492,crank,52853,202.9,93.0,54,11
2023-04-28T19:08:23.813626,wheel,19005,201.2,91.0,54,11
2023-04-28T19:08:24.289725,crank,52853,205.5,92.9,54,11
2023-04-28T19:08:24.313009,wheel,19005,188.5,91.0,54,11
2023-04-28T19:08:25.038792,crank,52853,214.0,92.2,54,11
2023-04-28T19:08:25.062090,wheel,19005,207.9,91.0,54,11
2023-04-28T19:08:25.312052,wheel,19005,220.2,92.0,54,11
2023-04-28T19:08:25.538168,crank,52853,235.1,92.1,54,11
2023-04-28T19:08:26.287473,crank,52853,236.9,92.8,54,11
2023-04-28T19:08:26.310537,wheel,19005,213.6,92.0,54,11
2023-04-28T19:08:26.809851,wheel,19005,198.8,92.0,54,11
2023-04-28T19:08:27.036264,crank,52853,228.4,93.3,54,11
2023-04-28T19:08:27.309247,wheel,19005,216.6,92.0,54,11
2023-04-28T19:08:27.785363,crank,52853,221.7,92.8,54,11
2023-04-28T19:08:27.808500,wheel,19005,190.7,92.0,54,11
2023-04-28T19:08:28.035231,crank,52853,221.4,93.4,54,11
2023-04-28T19:08:28.534666,crank,52853,206.8,92.7,54,11
2023-04-28T19:08:28.807244,wheel,19005,176.2,92.0,54,11
2023-04-28T19:08:29.283496,crank,52853,191.8,93.8,54,11
2023-04-28T19:08:29.306608,wheel,19005,170.5,91.0,54,11
2023-04-28T19:08:29.806010,wheel,19005,191.6,91.0,54,11
2023-04-28T19:08:30.032586,crank,52853,199.6,91.8,54,11
2023-04-28T19:08:30.305567,wheel,19005,175.1,92.0,54,11
2023-04-28T19:08:30.781808,crank,52853,206.8,93.1,54,11
2023-04-28T19:08:31.530722,crank,52853,204.4,93.2,54,11
2023-04-28T19:08:31.553788,wheel,19005,194.2,92.0,54,11
2023-04-28T19:08:31.780625,crank,52853,222.5,92.4,54,11
2023-04-28T19:08:31.803514,wheel,19005,215.9,92.0,54,11
2023-04-28T19:08:32.303064,wheel,19005,196.9,92.0,54,11
2023-04-28T19:08:32.529820,crank,52853,220.6,92.7,54,11
2023-04-28T19:08:32.802169,wheel,19005,189.0,92.0,54,11
2023-04-28T19:08:33.278542,crank,52853,202.9,93.0,54,11
2023-04-28T19:08:33.800914,wheel,19005,178.9,92.0,54,11
2023-04-28T19:08:34.027683,crank,52853,206.2,93.2,54,11
2023-04-28T19:08:34.300251,wheel,19005,186.8,91.0,54,11
2023-04-28T19:08:34.776654,crank,52853,205.0,92.2,54,11
2023-04-28T19:08:34.799632,wheel,19005,166.4,91.0,54,11
2023-04-28T19:08:35.276289,crank,52853,203.9,93.0,54,11
2023-04-28T19:08:35.299050,wheel,19005,167.3,92.0,54,11
2023-04-28T19:08:36.297928,wheel,19005,191.4,92.0,54,11
2023-04-28T19:08:36.774315,crank,52853,209.2,92.5,54,11
2023-04-28T19:08:36.797037,wheel,19005,171.4,92.0,54,11
2023-04-28T19:08:37.023802,crank,52853,207.2,93.7,54,11
2023-04-28T19:08:37.296485,wheel,19005,184.7,92.0,54,11
2023-04-28T19:08:37.772926,crank,52853,189.6,91.8,54,11
2023-04-28T19:08:37.795784,wheel,19005,148.5,92.0,54,11
2023-04-28T19:08:38.272316,crank,52853,188.4,93.4,54,11
2023-04-28T19:08:38.794547,wheel,19005,185.4,92.0,54,11
2023-04-28T19:08:39.021484,crank,52853,194.8,90.9,54,11
2023-04-28T19:08:39.293915,wheel,19005,184.5,91.0,54,11
2023-04-28T19:08:39.793263,wheel,19005,180.1,91.0,54,11
2023-04-28T19:08:40.020143,crank,52853,198.9,93.2,54,11
2023-04-28T19:08:40.270025,crank,52853,197.1,93.7,54,11
2023-04-28T19:08:40.292636,wheel,19005,200.4,92.0,54,11
2023-04-28T19:08:41.291569,wheel,19005,204.7,92.0,54,11
2023-04-28T19:08:41.768016,crank,52853,221.0,92.5,54,11
2023-04-28T19:08:41.790788,wheel,19005,186.7,92.0,54,11
2023-04-28T19:08:42.267400,crank,52853,207.0,92.7,54,11
2023-04-28T19:08:42.789518,wheel,19005,170.1,92.0,54,11
2023-04-28T19:08:43.266071,crank,52853,194.2,93.6,54,11
2023-04-28T19:08:43.765521,crank,52853,193.3,92.7,54,11
2023-04-28T19:08:43.788173,wheel,19005,162.4,91.0,54,11
2023-04-28T19:08:44.287511,wheel,19005,199.0,91.0,54,11
2023-04-28T19:08:44.514749,crank,52853,196.7,92.6,54,11
2023-04-28T19:08:44.786879,wheel,19005,171.1,92.0,54,11
2023-04-28T19:08:45.263594,crank,52853,192.4,93.2,54,11
2023-04-28T19:08:45.286249,wheel,19005,177.8,92.0,54,11
2023-04-28T19:08:45.513286,crank,52853,196.1,92.3,54,11
2023-04-28T19:08:46.012664,crank,52853,199.7,92.7,54,11
2023-04-28T19:08:46.285259,wheel,19005,188.2,92.0,54,11
2023-04-28T19:08:46.761901,crank,52853,207.1,92.8,54,11
2023-04-28T19:08:46.784443,wheel,19005,194.5,92.0,54,11
2023-04-28T19:08:47.283802,wheel,19005,190.5,92.0,54,11
2023-04-28T19:08:47.510790,crank,52853,204.1,92.2,54,11
2023-04-28T19:08:48.259863,crank,52853,204.4,93.2,54,11
2023-04-28T19:08:48.781790,wheel,19005,193.9,91.0,54,11
2023-04-28T19:08:49.009085,crank,52853,209.0,92.0,54,11
2023-04-28T19:08:49.258584,crank,52853,208.8,92.3,54,11
2023-04-28T19:08:49.780535,wheel,19005,173.3,92.0,54,11
2023-04-28T19:08:50.007814,crank,52853,200.3,93.4,54,11
2023-04-28T19:08:50.279901,wheel,19005,198.1,92.0,54,11
2023-04-28T19:08:50.756860,crank,52853,197.9,91.9,54,11
2023-04-28T19:08:50.779343,wheel,19005,168.3,92.0,54,11
2023-04-28T19:08:51.256292,crank,52853,194.7,93.0,54,11
2023-04-28T19:08:52.005234,crank,52853,184.6,92.3,54,11
2023-04-28T19:08:52.027658,wheel,19005,155.7,92.0,54,11
2023-04-28T19:08:52.277422,wheel,19005,184.1,92.0,54,11
2023-04-28T19:08:52.754499,crank,52853,190.6,92.3,54,11
2023-04-28T19:08:52.776786,wheel,19005,186.8,92.0,54,11
2023-04-28T19:08:53.503782,crank,52853,188.1,92.4,54,11
2023-04-28T19:08:53.525946,wheel,19005,173.4,92.0,54,11
2023-04-28T19:08:54.252385,crank,52853,189.4,92.2,54,11
2023-04-28T19:08:54.524585,wheel,19005,181.3,91.0,54,11
2023-04-28T19:08:54.774179,wheel,19005,195.7,92.0,54,11
2023-04-28T19:08:55.273550,wheel,19005,164.3,92.0,54,11
2023-04-28T19:08:55.500975,crank,52853,194.2,92.3,54,11
2023-04-28T19:08:55.773009,wheel,19005,186.0,91.0,54,11
2023-04-28T19:08:56.000221,crank,52853,192.9,92.1,54,11
2023-04-28T19:08:56.749493,crank,52853,192.9,92.5,54,11
2023-04-28T19:08:56.771677,wheel,19005,169.3,91.0,54,11
2023-04-28T19:08:57.271138,wheel,19005,192.2,91.0,54,11
2023-04-28T19:08:57.498354,crank,52853,189.1,91.6,54,11
2023-04-28T19:08:57.770493,wheel,19005,164.3,91.0,54,11
2023-04-28T19:08:58.247379,crank,52853,187.2,92.4,54,11
2023-04-28T19:08:58.269729,wheel,19005,187.1,91.0,54,11
2023-04-28T19:08:58.497620,crank,52853,203.3,92.3,54,11
2023-04-28T19:08:58.996828,crank,52853,217.6,91.8,54,11
2023-04-28T19:08:59.268426,wheel,19005,200.2,91.0,54,11
2023-04-28T19:08:59.745509,crank,52853,211.1,92.5,54,11
2023-04-28T19:08:59.767759,wheel,19005,201.6,91.0,54,11
2023-04-28T19:09:00.267112,wheel,19005,204.5,92.0,54,11
2023-04-28T19:09:00.494625,crank,52853,205.4,91.2,54,11
2023-04-28T19:09:00.766532,wheel,19005,190.6,92.0,54,11
2023-04-28T19:09:01.493347,crank,52853,207.8,93.9,54,11
2023-04-28T19:09:01.765498,wheel,19005,172.6,92.0,54,11
2023-04-28T19:09:01.992765,crank,52853,189.2,93.0,54,11
2023-04-28T19:09:02.264762,wheel,19005,172.5,92.0,54,11
2023-04-28T19:09:02.742036,crank,52853,181.9,91.4,54,11
2023-04-28T19:09:02.764065,wheel,19005,169.1,92.0,54,11
2023-04-28T19:09:02.991517,crank,52853,174.8,93.4,54,11
2023-04-28T19:09:03.740543,crank,52853,176.4,90.9,54,11
2023-04-28T19:09:04.239925,crank,52853,204.5,92.5,54,11
2023-04-28T19:09:04.512009,wheel,19005,180.1,90.0,54,11
2023-04-28T19:09:04.761410,wheel,19005,175.5,90.0,54,11
2023-04-28T19:09:05.238709,crank,52853,200.5,91.8,54,11
2023-04-28T19:09:05.510570,wheel,19005,172.2,91.0,54,11
2023-04-28T19:09:05.760179,wheel,19005,208.8,91.0,54,11
2023-04-28T19:09:06.737237,crank,52853,209.9,92.2,54,11
2023-04-28T19:09:06.759054,wheel,19005,201.2,92.0,54,11
2023-04-28T19:09:07.236414,crank,52853,220.3,92.6,54,11
2023-04-28T19:09:07.258353,wheel,19005,209.7,92.0,54,11
2023-04-28T19:09:07.485911,crank,52853,207.3,92.9,54,11
2023-04-28T19:09:08.007291,wheel,19005,195.6,92.0,54,11
2023-04-28T19:09:08.235087,crank,52853,203.3,92.3,54,11
2023-04-28T19:09:08.257033,wheel,19005,194.9,92.0,54,11
2023-04-28T19:09:08.734341,crank,52853,192.0,93.4,54,11
2023-04-28T19:09:09.483642,crank,52853,184.1,92.5,54,11
2023-04-28T19:09:09.505619,wheel,19005,167.4,91.0,54,11
2023-04-28T19:09:09.755107,wheel,19005,175.7,91.0,54,11
2023-04-28T19:09:10.232476,crank,52853,189.4,92.6,54,11
2023-04-28T19:09:10.504211,wheel,19005,188.5,92.0,54,11
2023-04-28T19:09:10.731851,crank,52853,196.1,91.9,54,11
2023-04-28T19:09:10.753816,wheel,19005,177.4,92.0,54,11
2023-04-28T19:09:11.480889,crank,52853,204.4,92.8,54,11
2023-04-28T19:09:11.752779,wheel,19005,187.7,92.0,54,11
2023-04-28T19:09:11.980287,crank,52853,213.7,92.1,54,11
2023-04-28T19:09:12.251909,wheel,19005,198.8,92.0,54,11
2023-04-28T19:09:12.729578,crank,52853,224.3,92.7,54,11
2023-04-28T19:09:13.000925,wheel,19005,219.2,92.0,54,11
2023-04-28T19:09:13.250727,wheel,19005,196.4,92.0,54,11
2023-04-28T19:09:13.478493,crank,52853,217.2,92.5,54,11
2023-04-28T19:09:14.249367,wheel,19005,185.9,91.0,54,11
2023-04-28T19:09:14.748728,wheel,19005,168.2,91.0,54,11
2023-04-28T19:09:14.976670,crank,52853,199.2,93.4,54,11
2023-04-28T19:09:15.226273,crank,52853,196.8,92.2,54,11
2023-04-28T19:09:15.497829,wheel,19005,168.2,92.0,54,11
2023-04-28T19:09:15.747466,wheel,19005,190.2,92.0,54,11
2023-04-28T19:09:15.975305,crank,52853,204.4,92.4,54,11
2023-04-28T19:09:16.724713,crank,52853,208.6,92.7,54,11
2023-04-28T19:09:16.746393,wheel,19005,192.5,92.0,54,11
2023-04-28T19:09:17.224024,crank,52853,198.2,92.9,54,11
2023-04-28T19:09:17.245626,wheel,19005,186.1,92.0,54,11
2023-04-28T19:09:17.744994,wheel,19005,198.3,92.0,54,11
2023-04-28T19:09:18.222596,crank,52853,192.4,92.3,54,11
2023-04-28T19:09:18.244356,wheel,19005,182.0,92.0,54,11
2023-04-28T19:11:58.023598,crank,52853,217.9,91.2,54,12
2023-04-28T19:11:58.040796,wheel,19005,171.5,92.0,54,12
2023-04-28T19:11:58.522718,crank,52853,207.4,92.1,54,12
2023-04-28T19:11:59.039349,wheel,19005,204.4,92.0,54,12
2023-04-28T19:11:59.271630,crank,52853,205.3,90.0,54,12
2023-04-28T19:11:59.521572,crank,52853,219.8,90.9,54,12
2023-04-28T19:11:59.538775,wheel,19005,199.9,93.0,54,12
2023-04-28T19:12:00.270763,crank,52853,209.7,91.2,54,12
2023-04-28T19:12:00.287791,wheel,19005,190.4,93.0,54,12
2023-04-28T19:12:00.537365,wheel,19005,177.4,93.0,54,12
2023-04-28T19:12:01.019458,crank,52853,204.7,91.7,54,12
2023-04-28T19:12:01.768704,crank,52853,201.7,90.8,54,12
2023-04-28T19:12:02.035633,wheel,19005,176.0,93.0,54,12
2023-04-28T19:12:02.517793,crank,52853,187.4,90.8,54,12
2023-04-28T19:12:02.784516,wheel,19005,166.9,93.0,54,12
2023-04-28T19:12:03.034340,wheel,19005,164.2,93.0,54,12
2023-04-28T19:12:03.266647,crank,52853,188.2,90.7,54,12
2023-04-28T19:12:03.533671,wheel,19005,157.4,92.0,54,12
2023-04-28T19:12:04.015723,crank,52853,193.5,91.1,54,12
2023-04-28T19:12:04.265848,crank,52853,192.3,92.2,54,12
2023-04-28T19:12:04.532297,wheel,19005,179.9,93.0,54,12
2023-04-28T19:12:05.031664,wheel,19005,188.2,93.0,54,12
2023-04-28T19:12:05.513927,crank,52853,210.1,91.0,54,12
2023-04-28T19:12:05.531030,wheel,19005,178.3,93.0,54,12
2023-04-28T19:12:06.030471,wheel,19005,167.5,93.0,54,12
2023-04-28T19:12:06.262946,crank,52853,199.9,91.6,54,12
2023-04-28T19:12:07.012220,crank,52853,194.5,91.6,54,12
2023-04-28T19:12:07.029198,wheel,19005,162.6,93.0,54,12
2023-04-28T19:12:07.528557,wheel,19005,165.3,93.0,54,12
2023-04-28T19:12:07.761121,crank,52853,191.2,91.7,54,12
2023-04-28T19:12:08.027855,wheel,19005,189.8,93.0,54,12
2023-04-28T19:12:08.510099,crank,52853,198.5,91.0,54,12
2023-04-28T19:12:08.527177,wheel,19005,175.1,92.0,54,12
2023-04-28T19:12:09.259325,crank,52853,208.7,91.1,54,12
2023-04-28T19:12:09.508778,crank,52853,204.4,92.0,54,12
2023-04-28T19:12:09.775640,wheel,19005,180.6,93.0,54,12
2023-04-28T19:12:10.008619,crank,52853,194.6,91.6,54,12
2023-04-28T19:12:10.025388,wheel,19005,177.2,93.0,54,12
2023-04-28T19:12:10.524934,wheel,19005,175.9,93.0,54,12
2023-04-28T19:12:10.757226,crank,52853,192.3,91.0,54,12
2023-04-28T19:12:11.024017,wheel,19005,179.1,93.0,54,12
2023-04-28T19:12:11.506354,crank,52853,192.7,91.6,54,12
2023-04-28T19:12:12.022758,wheel,19005,170.3,93.0,54,12
2023-04-28T19:12:12.255539,crank,52853,183.0,90.3,54,12
2023-04-28T19:12:12.522097,wheel,19005,130.2,93.0,54,12
2023-04-28T19:12:13.004431,crank,52853,175.7,92.9,54,12
2023-04-28T19:12:13.021479,wheel,19005,183.7,93.0,54,12
2023-04-28T19:12:13.520828,wheel,19005,173.2,92.0,54,12
2023-04-28T19:12:13.753508,crank,52853,174.7,90.0,54,12
2023-04-28T19:12:14.003601,crank,52853,188.6,90.5,54,12
2023-04-28T19:12:14.519773,wheel,19005,166.4,93.0,54,12
2023-04-28T19:12:14.752254,crank,52853,185.0,90.9,54,12
2023-04-28T19:12:15.019020,wheel,19005,161.8,93.0,54,12
2023-04-28T19:12:15.501311,crank,52853,181.3,91.6,54,12
2023-04-28T19:12:15.518482,wheel,19005,167.6,93.0,54,12
2023-04-28T19:12:16.500064,crank,52853,182.5,90.8,54,12
2023-04-28T19:12:16.999438,crank,52853,187.3,91.2,54,12
2023-04-28T19:12:17.016377,wheel,19005,169.3,93.0,54,12
2023-04-28T19:12:17.249244,crank,52853,194.3,91.5,54,12
2023-04-28T19:12:17.515736,wheel,19005,190.0,93.0,54,12
2023-04-28T19:12:18.015451,wheel,19005,191.3,93.0,54,12
2023-04-28T19:12:18.497804,crank,52853,211.8,90.2,54,12
2023-04-28T19:12:18.764161,wheel,19005,199.6,92.0,54,12
2023-04-28T19:12:19.246628,crank,52853,218.8,90.5,54,12
2023-04-28T19:12:19.513405,wheel,19005,192.4,93.0,54,12
2023-04-28T19:12:19.995703,crank,52853,217.5,91.4,54,12
2023-04-28T19:12:20.012555,wheel,19005,173.3,93.0,54,12
2023-04-28T19:12:20.511938,wheel,19005,178.3,93.0,54,12
2023-04-28T19:12:20.744994,crank,52853,195.5,92.5,54,12
2023-04-28T19:12:21.011369,wheel,19005,167.4,93.0,54,12
2023-04-28T19:12:21.493825,crank,52853,188.2,91.6,54,12
2023-04-28T19:12:22.010244,wheel,19005,166.3,93.0,54,12
2023-04-28T19:12:22.242919,crank,52853,191.2,91.3,54,12
2023-04-28T19:12:22.509638,wheel,19005,185.1,93.0,54,12
2023-04-28T19:12:23.008878,wheel,19005,168.6,93.0,54,12
2023-04-28T19:12:23.241640,crank,52853,202.7,91.4,54,12
2023-04-28T19:12:23.508174,wheel,19005,169.1,92.0,54,12
2023-04-28T19:12:23.990746,crank,52853,177.8,91.2,54,12
2023-04-28T19:12:24.490108,crank,52853,196.0,91.0,54,12
2023-04-28T19:12:24.506814,wheel,19005,176.9,93.0,54,12
2023-04-28T19:12:25.006242,wheel,19005,170.2,93.0,54,12
2023-04-28T19:12:25.488868,crank,52853,194.1,91.8,54,12
2023-04-28T19:12:25.505562,wheel,19005,175.3,93.0,54,12
2023-04-28T19:12:25.988460,crank,52853,190.1,90.8,54,12
2023-04-28T19:12:26.004994,wheel,19005,178.1,93.0,54,12
2023-04-28T19:12:26.737294,crank,52853,198.2,90.8,54,12
2023-04-28T19:12:27.003731,wheel,19005,179.5,93.0,54,12
2023-04-28T19:12:27.486441,crank,52853,197.1,92.0,54,12
2023-04-28T19:12:27.503053,wheel,19005,175.9,93.0,54,12
2023-04-28T19:12:28.002381,wheel,19005,175.9,93.0,54,12
2023-04-28T19:12:28.235913,crank,52853,193.9,91.3,54,12
2023-04-28T19:12:28.485171,crank,52853,194.5,91.2,54,12
2023-04-28T19:12:28.501720,wheel,19005,187.0,92.0,54,12
2023-04-28T19:12:29.234374,crank,52853,211.3,92.2,54,12
2023-04-28T19:12:29.500489,wheel,19005,204.1,93.0,54,12
2023-04-28T19:12:29.733591,crank,52853,234.9,89.6,54,12
2023-04-28T19:12:30.000111,wheel,19005,229.6,93.0,54,12
2023-04-28T19:12:30.499324,wheel,19005,230.8,93.0,54,12
2023-04-28T19:12:30.732311,crank,52853,258.0,90.6,54,12
2023-04-28T19:12:30.998666,wheel,19005,204.6,93.0,54,12
2023-04-28T19:12:31.231720,crank,52853,239.3,92.7,54,12
2023-04-28T19:12:32.230867,crank,52853,211.7,91.2,54,12
2023-04-28T19:12:32.480153,crank,52853,213.7,92.1,54,12
2023-04-28T19:12:32.496674,wheel,19005,185.0,93.0,54,12
2023-04-28T19:12:32.996027,wheel,19005,187.3,93.0,54,12
2023-04-28T19:12:33.495388,wheel,19005,181.4,92.0,54,12
2023-04-28T19:12:33.728619,crank,52853,208.4,91.8,54,12
2023-04-28T19:12:33.995064,wheel,19005,174.1,92.0,54,12
2023-04-28T19:12:34.477799,crank,52853,203.0,91.4,54,12
2023-04-28T19:12:34.993480,wheel,19005,182.2,93.0,54,12
2023-04-28T19:12:35.226718,crank,52853,207.8,91.5,54,12
2023-04-28T19:12:35.492871,wheel,19005,178.4,93.0,54,12
2023-04-28T19:12:35.975804,crank,52853,204.9,91.4,54,12
2023-04-28T19:12:35.992193,wheel,19005,189.4,93.0,54,12
2023-04-28T19:12:36.491551,wheel,19005,190.8,93.0,54,12
2023-04-28T19:12:36.725126,crank,52853,211.9,91.7,54,12
2023-04-28T19:12:36.974560,crank,52853,219.6,91.6,54,12
2023-04-28T19:12:37.490372,wheel,19005,184.8,93.0,54,12
2023-04-28T19:12:37.723620,crank,52853,207.7,91.8,54,12
2023-04-28T19:12:37.989841,wheel,19005,185.2,93.0,54,12
2023-04-28T19:12:38.472915,crank,52853,203.2,91.8,54,12
2023-04-28T19:12:38.988455,wheel,19005,189.0,92.0,54,12
2023-04-28T19:12:39.487762,wheel,19005,166.6,93.0,54,12
2023-04-28T19:12:39.721677,crank,52853,208.6,91.6,54,12
2023-04-28T19:12:40.470184,crank,52853,204.4,92.0,54,12
2023-04-28T19:12:40.486434,wheel,19005,190.1,93.0,54,12
2023-04-28T19:12:40.985818,wheel,19005,184.2,93.0,54,12
2023-04-28T19:12:41.469022,crank,52853,208.5,91.0,54,12
2023-04-28T19:12:41.485258,wheel,19005,177.3,93.0,54,12
2023-04-28T19:12:41.968525,crank,52853,202.9,91.7,54,12
2023-04-28T19:12:41.984594,wheel,19005,155.1,93.0,54,12
2023-04-28T19:12:42.218004,crank,52853,180.7,91.3,54,12
2023-04-28T19:12:42.967151,crank,52853,168.4,91.9,54,12
2023-04-28T19:12:42.983420,wheel,19005,146.7,93.0,54,12
2023-04-28T19:12:43.482625,wheel,19005,171.4,92.0,54,12
2023-04-28T19:12:43.716631,crank,52853,175.1,90.7,54,12
2023-04-28T19:12:43.982015,wheel,19005,191.7,92.0,54,12
2023-04-28T19:12:44.215675,crank,52853,193.7,91.6,54,12
2023-04-28T19:12:44.481358,wheel,19005,176.2,93.0,54,12
2023-04-28T19:12:44.964630,crank,52853,196.6,90.9,54,12
2023-04-28T19:12:45.480309,wheel,19005,176.5,93.0,54,12
2023-04-28T19:12:45.963526,crank,52853,196.0,91.0,54,12
2023-04-28T19:12:46.229139,wheel,19005,168.5,93.0,54,12
2023-04-28T19:12:46.462839,crank,52853,202.3,92.2,54,12
2023-04-28T19:12:46.478819,wheel,19005,188.1,93.0,54,12
2023-04-28T19:12:46.978307,wheel,19005,171.7,93.0,54,12
2023-04-28T19:12:47.461524,crank,52853,202.6,91.0,54,12
2023-04-28T19:12:47.976948,wheel,19005,179.1,93.0,54,12
2023-04-28T19:12:48.210745,crank,52853,207.6,91.0,54,12
2023-04-28T19:12:48.476260,wheel,19005,171.4,92.0,54,12
2023-04-28T19:12:48.959634,crank,52853,189.2,91.6,54,12
2023-04-28T19:12:48.975639,wheel,19005,156.3,92.0,54,12
2023-04-28T19:12:49.475295,wheel,19005,154.1,93.0,54,12
2023-04-28T19:12:49.708683,crank,52853,178.8,91.2,54,12
2023-04-28T19:12:50.457984,crank,52853,181.5,90.8,54,12
2023-04-28T19:12:50.723416,wheel,19005,155.5,93.0,54,12
2023-04-28T19:12:50.973102,wheel,19005,141.2,93.0,54,12
2023-04-28T19:12:51.207327,crank,52853,164.5,91.2,54,12
2023-04-28T19:12:51.722375,wheel,19005,154.8,93.0,54,12
2023-04-28T19:12:51.971830,wheel,19005,143.9,93.0,54,12
2023-04-28T19:12:52.205787,crank,52853,163.0,90.9,54,12
2023-04-28T19:12:52.954695,crank,52853,189.0,90.7,54,12
2023-04-28T19:12:53.220222,wheel,19005,166.8,90.0,54,12
2023-04-28T19:12:53.470170,wheel,19005,182.6,92.0,54,12
2023-04-28T19:12:53.703738,crank,52853,204.2,91.1,54,12
2023-04-28T19:12:53.969372,wheel,19005,198.7,92.0,54,12
2023-04-28T19:12:54.203093,crank,52853,207.0,90.8,54,12
2023-04-28T19:12:54.468676,wheel,19005,195.1,92.0,54,12
2023-04-28T19:12:55.202200,crank,52853,214.3,91.2,54,12
2023-04-28T19:12:55.467339,wheel,19005,184.3,92.0,54,12
2023-04-28T19:12:55.701356,crank,52853,202.7,91.6,54,12
2023-04-28T19:12:55.966697,wheel,19005,170.8,92.0,54,12
2023-04-28T19:12:56.466104,wheel,19005,164.9,92.0,54,12
2023-04-28T19:12:56.699971,crank,52853,192.2,90.9,54,12
2023-04-28T19:12:56.965585,wheel,19005,195.7,92.0,54,12
2023-04-28T19:12:57.948607,crank,52853,185.5,91.2,54,12
2023-04-28T19:12:57.964237,wheel,19005,174.6,92.0,54,12
2023-04-28T19:12:58.198091,crank,52853,186.2,91.0,54,12
2023-04-28T19:12:58.463635,wheel,19005,177.5,92.0,54,12
2023-04-28T19:12:58.962907,wheel,19005,143.1,92.0,54,12
2023-04-28T19:12:59.462261,wheel,19005,172.0,92.0,54,12
2023-04-28T19:12:59.696368,crank,52853,179.4,91.1,54,12
2023-04-28T19:13:00.195836,crank,52853,176.5,90.5,54,12
2023-04-28T19:13:00.460989,wheel,19005,175.4,92.0,54,12
2023-04-28T19:13:00.945153,crank,52853,194.3,90.2,54,12
2023-04-28T19:13:00.960501,wheel,19005,191.5,92.0,54,12
2023-04-28T19:13:01.459936,wheel,19005,173.4,92.0,54,12
2023-04-28T19:13:01.693749,crank,52853,192.7,91.6,54,12
2023-04-28T19:13:01.959209,wheel,19005,195.5,92.0,54,12
2023-04-28T19:13:02.443028,crank,52853,207.0,90.3,54,12
2023-04-28T19:13:02.942194,crank,52853,214.7,90.6,54,12
2023-04-28T19:13:03.441585,crank,52853,203.4,91.2,54,12
2023-04-28T19:13:03.457141,wheel,19005,183.7,92.0,54,12
2023-04-28T19:13:03.956510,wheel,19005,178.5,92.0,54,12
2023-04-28T19:13:04.440307,crank,52853,202.2,91.4,54,12
2023-04-28T19:13:04.455928,wheel,19005,168.2,92.0,54,12
2023-04-28T19:13:04.940151,crank,52853,201.3,91.0,54,12
2023-04-28T19:13:04.955571,wheel,19005,182.0,91.0,54,12
2023-04-28T19:13:05.688765,crank,52853,202.9,92.1,54,12
2023-04-28T19:13:05.938632,crank,52853,197.2,91.2,54,12
2023-04-28T19:13:05.954073,wheel,19005,171.2,91.0,54,12
2023-04-28T19:13:06.687730,crank,52853,191.2,91.3,54,12
2023-04-28T19:13:06.703114,wheel,19005,172.9,91.0,54,12
2023-04-28T19:13:06.952719,wheel,19005,165.0,91.0,54,12
2023-04-28T19:13:07.436596,crank,52853,188.2,91.2,54,12
2023-04-28T19:13:07.452082,wheel,19005,169.2,91.0,54,12
2023-04-28T19:13:08.185627,crank,52853,193.7,91.2,54,12
2023-04-28T19:13:08.450918,wheel,19005,164.4,91.0,54,12
2023-04-28T19:13:08.685030,crank,52853,187.3,92.0,54,12
2023-04-28T19:13:09.199867,wheel,19005,178.1,91.0,54,12
2023-04-28T19:13:09.434347,crank,52853,193.8,90.4,54,12
2023-04-28T19:13:09.449646,wheel,19005,194.6,91.0,54,12
2023-04-28T19:13:09.949039,wheel,19005,205.9,91.0,54,12
2023-04-28T19:13:10.183237,crank,52853,224.8,91.8,54,12
2023-04-28T19:13:10.932234,crank,52853,221.7,91.0,54,12
2023-04-28T19:13:10.947611,wheel,19005,190.8,91.0,54,12
2023-04-28T19:13:11.182092,crank,52853,200.6,92.3,54,12
2023-04-28T19:13:11.696719,wheel,19005,173.6,91.0,54,12
2023-04-28T19:13:11.930942,crank,52853,188.8,91.4,54,12
2023-04-28T19:13:11.946281,wheel,19005,174.9,92.0,54,12
2023-04-28T19:13:12.445918,wheel,19005,195.1,92.0,54,12
2023-04-28T19:13:12.680071,crank,52853,200.0,91.2,54,12
2023-04-28T19:13:13.429221,crank,52853,205.9,91.8,54,12
